date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,pct_plant,pct_dairy,pct_animal,pct_other,pct_upf,pct_kcal_protein,pct_kcal_carb,pct_kcal_fat,mono_g,poly_g,trans_g,fat_split_mis,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2025-09-04,1436,54.4,185.4,42.4,18.3,53.3,22.3,190,2240,1557,65.2,63.5,5,30,133,498,-313,85.0,1436,0,8,78.5,0.0,16.3,5.2,53.0,15.1,51.5,33.3,16.31,9.71,0.48,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2025-09-05,2811,157.3,370.2,129.0,57.1,89.1,25.4,536,4132,2307,77.1,100.0,13,31,74,372,-2,93.9,2811,0,12,49.0,6.1,44.9,0.0,20.2,21.6,50.9,27.5,32.37,12.48,0.19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,5190,270.1,745.7,227.7,94.8,135.2,59.2,1172,7597,4988,92.3,100.0,15,31,433,855,-110,88.8,5190,0,12,98.4,1.6,0.0,0.0,37.3,20.5,56.5,23.0,36.95,17.71,1.94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,2119,83.0,261.2,62.9,25.0,85.5,25.9,274,2333,1825,74.0,82.9,9,32,167,571,-310,88.8,1688,432,13,85.4,0.0,11.0,3.5,37.5,15.5,48.7,35.8,32.69,17.96,0.42,0,0.87,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,3300,156.7,439.2,173.0,70.0,116.2,34.3,746,6136,3750,92.6,100.0,13,29,142,518,-78,93.4,3300,0,13,68.7,1.1,30.2,0.0,17.5,18.3,51.2,30.5,40.67,15.94,0.41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,2356,177.7,328.1,73.7,75.4,44.8,11.7,928,7630,2426,77.0,99.4,15,33,125,481,-153,96.9,1619,737,18,82.8,6.6,10.5,0.0,10.4,29.3,54.1,16.6,18.33,7.72,0.14,0,0.67,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-09-10,3042,121.4,467.9,167.1,78.8,93.1,24.1,775,6672,1624,91.6,100.0,14,33,92,411,57,94.0,3042,0,9,72.1,0.0,27.9,0.0,13.0,15.2,58.6,26.2,39.8,14.21,0.41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,3597,200.7,548.7,241.9,77.4,83.5,25.1,598,6447,1538,89.2,100.0,13,32,111,451,97,88.6,3597,0,11,59.6,16.9,23.5,0.0,30.9,21.4,58.5,20.0,30.06,9.73,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,3437,176.9,521.1,211.6,78.0,87.5,25.6,605,6957,3649,83.9,100.0,15,31,89,404,117,92.2,3437,0,15,62.8,4.0,33.2,0.0,18.7,19.8,58.2,22.0,33.2,9.85,0.66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-13,1989,118.7,302.4,71.9,61.4,42.3,14.3,579,4955,2398,84.4,100.0,12,29,122,475,-172,85.8,1989,0,8,68.6,0.0,31.4,0.0,28.6,23.0,58.6,18.4,11.88,8.82,0.18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,3355,182.4,464.8,134.0,44.1,91.9,36.5,581,3821,5522,76.7,100.0,14,30,238,723,-258,80.7,3355,0,13,89.6,10.4,0.0,0.0,59.0,21.4,54.4,24.2,23.43,10.25,0.86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,2034,105.5,341.0,72.0,72.4,36.8,11.9,643,4733,1904,94.1,92.6,14,35,95,417,-76,91.1,847,1187,20,87.5,7.9,4.6,0.0,15.4,19.9,64.4,15.6,15.09,6.25,0.2,0,0.4,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-09-16,2379,117.8,351.6,57.4,40.0,54.2,14.8,478,3817,4127,85.0,96.0,9,35,62,346,5,92.8,2133,245,14,78.4,5.0,16.6,0.0,9.6,19.9,59.4,20.6,18.12,13.47,0.16,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,2477,141.5,308.9,84.7,63.5,80.1,21.5,737,4388,2662,69.4,98.7,10,36,97,421,-112,93.1,516,1961,17,77.9,6.3,15.7,0.0,15.8,22.4,49.0,28.6,31.47,16.48,0.18,0,0.67,0.0,5.0,1.0,0.0,1.0,0.0,0.0
2025-09-18,3011,133.6,495.2,136.7,100.1,71.3,17.5,720,7297,1124,87.9,100.0,15,36,65,353,142,90.0,3011,0,11,66.8,0.0,33.2,0.0,18.9,16.9,62.7,20.3,27.31,12.18,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,1325,66.4,204.9,78.1,25.7,29.4,7.7,259,2400,1234,78.7,73.2,11,36,55,331,-127,94.2,1061,264,11,73.4,8.9,17.7,0.0,5.2,19.7,60.7,19.6,7.83,3.73,0.05,0,0.0,0.0,3.0,0.0,0.0,0.0,1.25,0.0
2025-09-20,3376,179.1,492.7,131.5,71.5,84.9,18.8,869,4941,4737,73.6,100.0,10,34,463,855,-363,92.4,1281,2095,17,86.3,4.2,9.5,0.0,18.3,20.8,57.1,22.1,34.0,20.45,0.29,0,0.67,0.0,3.0,1.0,0.0,1.2,0.0,0.0
2025-09-21,1860,79.7,261.7,66.0,51.1,55.1,27.6,340,3374,1837,70.5,97.2,8,31,43,306,-44,92.5,1223,638,12,63.4,10.9,8.4,17.3,17.7,17.1,56.2,26.6,15.02,7.28,0.91,0,0.0,1.0,2.0,0.0,0.0,0.0,1.33,0.0
2025-09-22,1820,90.2,252.6,75.5,50.1,56.2,12.1,501,3737,2264,80.4,98.0,11,31,73,370,-117,88.5,466,1354,13,93.5,6.5,0.0,0.0,31.1,19.2,53.8,27.0,24.73,14.62,0.14,0,0.67,0.0,0.0,0.0,1.0,0.0,0.9,0.0
2025-09-23,1842,96.8,289.5,79.4,59.1,40.9,13.0,654,5293,1350,81.6,98.4,11,31,68,359,-70,93.9,584,1258,16,78.8,8.5,12.7,0.0,13.2,20.2,60.5,19.3,13.79,8.03,0.14,0,0.0,0.0,3.0,1.0,1.0,1.0,2.65,0.0
2025-09-24,2663,143.8,402.6,103.5,91.0,61.7,17.3,836,5692,1792,74.2,99.4,13,31,113,456,-53,93.5,0,2663,21,84.7,6.5,8.8,0.0,14.7,21.0,58.7,20.3,26.1,11.1,0.22,0,0.67,1.0,3.0,2.0,0.0,1.0,1.33,0.0
2025-09-25,2062,105.3,289.1,85.1,34.9,58.6,22.7,489,3149,1664,59.9,92.8,10,28,81,387,-98,82.4,817,1246,16,86.4,7.6,6.0,0.0,49.7,20.0,54.9,25.1,17.99,12.86,0.47,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-09-26,2223,121.7,394.6,79.5,86.5,29.7,8.7,572,5648,2070,77.1,94.7,14,27,159,554,-159,92.7,788,1436,18,92.2,7.8,0.0,0.0,11.0,20.9,67.7,11.4,6.6,3.5,0.18,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-09-27,2000,81.5,213.9,76.4,30.2,94.9,35.9,408,2977,3497,64.4,86.2,6,28,84,394,-180,82.3,1450,550,10,65.6,1.9,32.5,0.0,61.1,16.0,42.0,41.9,37.75,12.82,0.61,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-09-28,1985,72.8,253.6,88.1,28.4,77.9,34.8,393,2457,2182,55.9,85.7,7,28,88,402,-148,82.3,1004,981,12,85.1,1.9,0.0,13.0,67.5,14.5,50.6,34.9,22.37,16.11,0.68,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-09-29,2598,143.1,385.6,97.2,89.3,61.5,17.2,813,5395,1793,76.2,99.9,14,26,127,485,-100,90.2,0,2598,21,84.3,6.7,9.0,0.0,15.0,21.5,57.8,20.7,26.03,11.05,0.22,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-09-30,2562,154.0,406.7,106.2,64.4,45.2,17.9,746,5533,3184,71.9,100.0,12,27,76,376,30,89.2,2562,0,9,88.1,11.9,0.0,0.0,22.7,23.3,61.4,15.3,9.95,9.6,0.21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,1918,91.5,247.6,102.5,45.8,76.6,18.3,460,3486,952,81.0,97.9,9,28,100,428,-180,86.3,1918,0,4,55.8,0.0,44.2,0.0,29.7,17.9,48.4,33.7,30.71,12.86,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,1354,80.3,191.6,57.6,36.1,35.0,13.2,595,4104,1435,81.3,97.9,9,26,73,370,-178,87.1,556,798,12,88.4,11.6,0.0,0.0,18.0,22.9,54.6,22.5,10.21,8.72,0.15,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-03,1375,90.5,191.8,45.1,58.3,32.0,12.3,566,3991,913,73.6,94.8,11,27,79,383,-191,88.5,638,737,14,88.6,11.4,0.0,0.0,17.7,25.5,54.1,20.3,9.39,7.81,0.14,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-04,2225,128.2,292.8,78.0,43.6,67.8,23.2,624,4069,2591,79.4,100.0,12,31,136,505,-212,94.6,1430,795,15,93.0,7.0,0.0,0.0,11.0,22.3,51.0,26.6,17.44,20.02,0.3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-05,2789,131.7,435.0,125.0,83.9,64.6,29.4,791,5946,2294,78.8,100.0,12,30,291,836,-401,88.8,938,1851,20,85.6,8.6,3.1,2.7,30.2,18.5,61.1,20.4,20.67,8.95,1.12,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-10-06,2165,133.3,278.5,68.2,30.4,60.2,29.4,498,2939,1237,42.2,96.8,7,30,5,225,54,90.0,608,1558,14,71.1,17.5,11.4,0.0,26.0,24.4,50.9,24.8,18.41,7.27,1.19,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-10-07,2511,160.9,302.5,92.9,47.4,78.3,27.5,631,3991,2020,72.7,98.6,10,31,152,539,-236,93.2,788,1723,18,65.0,6.2,28.7,0.0,15.5,25.2,47.3,27.6,30.19,10.48,1.81,0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-10-08,2655,143.5,326.4,102.7,20.6,83.8,33.5,283,2918,2504,76.7,88.7,6,29,67,357,-31,86.5,2407,248,15,70.0,4.4,25.5,0.0,40.7,21.8,49.6,28.6,31.31,10.82,0.85,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,1958,94.3,272.0,50.4,28.3,56.3,20.9,359,2254,1128,64.4,79.6,7,30,54,329,-57,93.9,1409,550,9,79.2,0.0,20.8,0.0,20.2,19.1,55.2,25.7,20.91,7.92,1.64,0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2025-10-10,2107,98.3,333.0,69.9,42.6,46.7,20.3,579,4032,2074,70.0,98.7,11,30,68,359,-26,96.5,826,1281,17,85.5,11.1,0.0,3.4,11.6,18.3,62.1,19.6,13.47,8.71,0.72,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-11,2820,154.1,424.7,112.3,94.7,64.2,17.7,875,5642,2087,76.3,100.0,14,30,246,740,-315,95.1,0,2820,21,85.5,6.2,8.3,0.0,16.4,21.3,58.7,20.0,26.97,11.96,0.23,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-10-12,2220,121.8,324.4,73.3,80.3,56.3,16.2,712,5200,1204,73.9,96.5,12,29,123,477,-153,95.4,0,2220,18,81.6,7.8,10.5,0.0,11.0,21.3,56.6,22.1,24.22,9.28,0.2,0,0.67,1.0,3.0,2.0,0.0,1.0,1.33,0.0
2025-10-13,2767,167.9,325.6,98.4,59.1,95.2,30.8,734,5042,1891,74.2,98.9,12,31,100,428,-102,95.8,770,1997,19,66.3,5.7,28.0,0.0,14.1,23.7,46.0,30.3,41.21,11.87,1.98,0,0.67,0.0,3.0,1.0,0.0,1.0,1.25,0.0
2025-10-14,2590,157.9,357.9,89.2,83.1,69.7,18.3,769,7662,2797,84.4,98.5,14,35,91,408,-51,97.2,1792,798,19,56.6,6.2,37.3,0.0,9.4,23.5,53.2,23.3,5.76,2.67,0.14,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-15,2203,109.8,374.4,94.7,85.8,37.4,10.7,741,5617,1114,65.9,96.4,14,33,124,479,-105,94.7,386,1817,20,92.1,7.9,0.0,0.0,17.7,19.3,65.9,14.8,16.38,6.76,0.2,0,0.53,1.0,0.0,1.0,0.0,1.0,2.83,0.0
2025-10-16,1977,105.3,248.3,68.1,30.6,65.8,32.7,456,2700,1870,38.5,91.3,8,30,60,342,-94,85.9,712,1264,14,76.8,13.2,10.0,0.0,47.1,21.0,49.5,29.5,19.31,8.88,1.2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-10-17,2048,94.2,325.6,61.3,60.2,49.4,17.4,671,3665,2658,64.7,98.0,11,28,68,359,-34,94.8,949,1099,16,91.7,8.3,0.0,0.0,8.6,17.7,61.3,20.9,13.23,11.83,0.59,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
2025-10-18,2436,108.6,342.0,88.7,78.0,76.4,26.6,681,4881,1418,72.8,95.8,12,27,90,406,-64,88.5,509,1927,18,85.0,2.3,9.6,3.1,24.9,17.4,54.9,27.6,30.86,11.3,0.55,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,1.0
2025-10-19,1856,83.9,327.6,116.5,69.5,36.6,10.1,569,4907,1213,74.0,97.2,17,31,86,398,-70,88.7,1856,0,13,97.0,3.0,0.0,0.0,30.6,17.0,66.3,16.7,16.59,7.06,0.21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,2951,166.8,339.2,83.3,49.2,106.5,29.2,554,3876,5081,79.5,98.4,8,32,107,443,-104,91.6,1298,1652,16,65.9,4.0,30.1,0.0,20.9,22.4,45.5,32.1,48.18,17.29,0.35,0,1.07,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,1772,109.1,286.1,62.2,76.2,29.1,10.0,804,5600,739,77.1,97.1,13,32,77,379,-92,93.7,1036,737,17,84.9,15.1,0.0,0.0,13.8,23.7,62.1,14.2,5.98,3.17,0.14,0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-22,2303,114.4,378.2,96.6,81.6,45.0,14.2,704,5008,1549,66.2,95.3,14,33,103,434,-56,88.9,428,1875,20,92.5,7.5,0.0,0.0,30.0,19.3,63.7,17.1,18.12,8.74,0.24,0,0.53,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-10-23,1845,89.2,316.5,74.9,77.9,32.2,9.7,638,5422,556,69.7,94.4,12,34,85,396,-79,93.9,429,1416,17,90.6,9.4,0.0,0.0,13.2,18.7,66.2,15.2,14.59,5.01,0.18,0,0.53,1.0,0.0,1.0,0.0,1.0,3.08,0.0
2025-10-24,1995,102.5,327.0,104.1,43.6,41.7,13.1,659,4513,2566,68.2,95.0,8,32,109,447,-120,87.0,1702,293,10,66.6,5.9,27.5,0.0,36.1,19.6,62.5,17.9,2.17,2.49,0.05,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-25,2630,123.9,366.6,94.4,60.1,83.9,24.5,731,4733,3064,76.3,100.0,10,32,259,768,-401,93.3,676,1954,17,84.8,6.3,8.9,0.0,15.0,18.2,54.0,27.8,32.79,16.34,0.61,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-10-26,1654,60.7,271.6,75.8,40.6,44.6,19.9,573,4672,931,65.5,88.5,12,27,192,625,-353,83.2,1104,550,16,97.7,2.3,0.0,0.0,42.5,14.0,62.8,23.2,14.21,6.84,0.54,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-27,2428,145.0,365.7,120.8,56.1,52.5,17.5,627,6157,1787,86.3,100.0,15,27,158,552,-186,89.0,2428,0,13,57.6,3.3,39.0,0.0,23.4,23.1,58.2,18.8,17.51,9.94,0.22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,1570,87.4,198.2,62.3,37.6,55.6,28.5,747,4103,2670,67.9,100.0,6,26,78,381,-182,83.4,306,1264,13,75.9,24.1,0.0,0.0,37.6,21.3,48.3,30.5,16.42,5.96,1.19,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-10-29,2141,143.1,282.8,70.5,52.2,52.3,12.8,656,5737,1961,80.4,99.2,12,30,184,607,-325,93.5,1004,1137,18,76.3,5.5,18.2,0.0,21.6,26.3,52.0,21.7,21.81,9.92,0.08,0,0.47,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2025-10-30,2988,198.3,415.9,138.4,43.3,66.5,27.3,527,3833,3706,80.0,100.0,15,34,85,396,20,90.6,2988,0,19,64.3,9.9,25.8,0.0,31.2,26.0,54.5,19.6,17.0,6.96,0.44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,2234,128.6,302.9,78.7,49.4,60.8,14.8,526,3354,2308,80.2,96.2,10,35,58,338,-35,97.1,511,1723,16,73.8,5.3,20.9,0.0,9.6,22.6,53.3,24.1,23.97,12.35,0.09,0,0.4,0.0,6.0,0.0,0.75,0.0,0.0,0.0
2025-11-01,2398,100.6,396.7,106.5,32.7,46.4,20.6,450,3185,1386,46.0,95.7,8,35,162,560,-164,92.7,1167,1231,13,87.5,8.9,0.0,3.6,24.2,16.7,65.9,17.4,13.95,7.14,0.98,0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0
2025-11-02,2079,96.1,268.8,75.0,37.9,68.4,25.8,485,4561,2083,79.0,89.3,8,33,140,513,-244,94.8,837,1242,10,74.4,0.0,25.6,0.0,17.3,18.5,51.8,29.7,25.66,9.45,2.04,0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,1.0
2025-11-03,2161,123.6,272.5,48.0,70.6,67.8,15.3,497,4452,2474,85.2,96.3,10,34,72,368,-95,98.4,538,1623,16,73.5,6.3,20.2,0.0,5.3,22.5,49.7,27.8,32.36,11.27,0.11,0,1.2,1.0,5.0,0.0,0.0,0.0,1.33,0.0
2025-11-04,2565,95.2,445.3,101.9,49.8,50.3,21.7,617,4442,1084,53.8,93.4,11,34,75,374,71,91.6,1573,992,17,93.9,6.1,0.0,0.0,28.0,14.6,68.1,17.3,16.26,7.88,0.73,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-11-05,1836,108.6,317.3,68.2,94.6,21.5,8.2,673,5121,363,66.4,92.8,11,32,76,376,-59,96.0,356,1481,17,90.6,9.4,0.0,0.0,13.3,22.9,66.9,10.2,6.9,4.05,0.18,0,0.0,2.0,0.0,2.0,0.0,1.0,1.33,0.0
2025-11-06,1590,56.4,198.2,70.8,36.1,67.2,20.3,493,4062,2754,77.8,92.1,11,34,89,404,-206,94.0,1104,486,14,89.3,5.8,4.9,0.0,20.1,13.9,48.8,37.3,18.91,8.87,0.5,0,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,2871,147.1,364.4,92.7,52.0,99.5,30.5,660,4238,4686,80.5,100.0,15,33,162,560,-196,93.5,1630,1241,23,74.9,8.8,16.3,0.0,21.7,20.0,49.6,30.4,38.73,18.28,0.65,0,0.4,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-11-08,2121,132.6,341.1,66.1,93.9,35.2,7.1,1103,9606,1631,74.9,100.0,12,35,182,603,-262,96.5,2121,0,18,90.3,2.4,7.4,0.0,11.7,24.0,61.7,14.3,7.08,6.67,0.01,0,0.0,0.0,2.0,0.0,1.25,0.0,0.0,0.0
2025-11-09,2456,131.4,364.4,108.0,65.9,62.2,17.0,780,5246,1942,73.1,98.9,12,34,220,684,-320,94.3,257,2199,18,84.1,6.4,9.5,0.0,18.9,20.7,57.3,22.0,26.38,11.41,0.19,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-11-10,1875,120.8,142.3,28.3,28.5,94.0,31.9,340,2321,2229,74.4,92.7,4,35,75,374,-232,98.9,907,968,10,48.5,26.5,25.0,0.0,3.6,25.5,30.0,44.6,38.98,11.47,1.21,0,1.07,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,2085,94.1,281.9,54.9,49.0,66.7,17.1,359,2462,2762,60.5,84.2,6,33,64,351,-69,92.9,1642,443,13,81.3,0.0,18.7,0.0,23.8,17.9,53.6,28.5,28.92,12.48,0.09,0,0.87,0.5,5.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,2029,112.6,334.3,78.2,77.2,34.7,15.6,800,5278,541,77.1,99.2,14,35,80,385,-51,96.4,577,1452,19,84.3,15.7,0.0,0.0,12.0,21.4,63.7,14.9,10.4,5.16,0.63,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-11-13,2614,137.3,345.9,84.1,51.6,81.8,28.6,665,3790,2829,72.8,100.0,10,33,100,428,-82,94.3,633,1981,19,74.5,9.7,13.1,2.7,19.0,20.6,51.9,27.6,32.41,11.82,0.83,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-11-14,2269,148.4,220.8,45.7,33.3,93.0,36.1,519,4646,3372,66.5,99.2,11,33,82,389,-168,94.6,776,1493,17,53.6,15.8,30.6,0.0,17.8,25.7,38.2,36.2,36.07,10.03,2.62,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-11-15,2357,79.1,295.2,57.2,29.8,100.2,41.3,432,2796,2511,58.4,92.1,10,29,150,535,-239,89.9,1241,1116,18,75.8,5.7,11.6,6.8,29.4,13.2,49.2,37.6,34.57,14.26,1.42,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2025-11-16,1987,129.4,332.7,65.8,87.9,24.9,9.4,875,6909,763,76.1,97.4,13,27,108,445,-112,90.4,799,1187,18,91.3,8.7,0.0,0.0,18.8,25.0,64.2,10.8,7.96,4.82,0.19,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-11-17,1823,83.9,332.0,75.0,60.2,21.1,6.1,446,4317,854,69.6,98.4,12,28,90,406,-74,95.5,892,931,17,85.0,12.5,0.0,2.5,6.2,18.1,71.7,10.2,8.87,3.75,0.24,0,0.33,1.0,0.0,1.0,0.0,0.0,1.33,0.0
2025-11-18,2711,144.8,429.3,114.5,65.1,54.0,14.9,794,5315,2676,69.2,98.2,14,29,86,398,31,92.2,1455,1257,21,88.5,5.8,5.8,0.0,21.7,20.8,61.7,17.5,19.46,12.2,0.23,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2025-11-19,2220,105.0,366.1,60.8,103.0,43.5,15.9,808,6211,1241,63.1,96.6,11,28,79,383,-17,89.1,1032,1187,16,97.5,2.5,0.0,0.0,27.3,18.5,64.3,17.2,13.04,11.52,0.26,0,0.0,2.0,0.0,1.0,0.0,1.0,2.58,0.0
2025-11-20,2346,119.7,291.2,61.6,37.9,81.4,27.7,525,3276,2973,69.6,98.7,9,28,88,402,-111,89.2,1419,927,8,85.0,5.0,10.0,0.0,27.2,20.2,49.0,30.8,25.15,14.4,0.21,0,0.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,1946,92.8,309.4,51.8,53.5,38.4,17.7,414,3434,2638,75.6,98.6,7,29,60,342,-33,95.6,1380,566,13,79.0,9.7,6.9,4.4,10.1,19.0,63.3,17.7,11.68,5.05,0.88,0,0.0,1.0,0.0,0.0,0.0,0.0,1.25,0.0
2025-11-22,2680,128.0,348.7,92.5,63.0,90.3,31.5,627,4925,4298,84.4,100.0,8,30,39,297,51,96.0,2680,0,16,61.6,5.7,30.0,2.8,13.4,18.8,51.3,29.9,20.76,13.29,0.95,0,0.0,0.0,2.0,0.0,1.25,0.0,0.0,0.0
2025-11-23,2108,100.8,268.4,62.2,43.1,71.8,21.5,516,3890,2673,78.5,97.1,6,29,147,528,-260,92.4,1074,1033,10,83.3,5.6,11.1,0.0,20.8,19.0,50.6,30.4,26.86,15.19,0.4,0,0.67,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2025-11-24,1995,112.5,290.3,71.3,74.6,49.7,15.1,630,4633,933,72.7,95.2,13,27,73,370,-80,92.3,544,1452,18,79.6,8.7,11.7,0.0,12.2,21.9,56.4,21.7,20.61,8.01,0.19,0,0.47,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-11-25,2010,95.7,252.4,67.6,30.8,71.3,28.3,330,2766,1400,77.4,94.7,7,25,81,387,-135,87.9,456,1555,13,68.9,15.2,11.6,4.3,18.1,18.8,49.6,31.5,26.83,8.48,1.1,0,0.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,1645,100.7,234.1,61.4,37.3,34.7,11.0,526,3840,3100,80.3,100.0,8,27,95,417,-183,94.8,1458,187,12,82.9,14.3,0.0,2.8,4.2,24.4,56.7,18.9,8.71,11.01,0.17,0,0.0,0.0,0.0,0.0,0.75,0.8,0.0,0.0
2025-11-27,2615,143.9,389.5,101.4,90.2,61.7,17.2,818,5547,1791,74.1,99.5,14,28,77,379,11,92.9,0,2615,21,84.4,6.6,8.9,0.0,14.9,21.4,57.9,20.7,26.1,11.1,0.22,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-11-28,1711,103.5,224.0,54.7,22.3,48.5,16.8,325,2594,4097,58.1,93.4,7,29,73,370,-146,95.6,1483,228,13,72.4,21.4,6.2,0.0,10.2,23.7,51.3,25.0,15.43,9.65,0.96,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-29,1710,95.0,295.5,59.3,51.3,23.3,8.3,696,4684,1247,70.0,96.0,9,29,38,295,0,94.4,867,843,14,90.9,9.1,0.0,0.0,14.3,21.5,66.7,11.8,7.47,4.89,0.16,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2025-11-30,2430,133.3,271.6,42.4,29.6,92.7,36.7,472,3840,2511,59.9,91.4,8,31,249,746,-475,97.2,2430,0,14,58.2,4.9,33.4,3.5,9.5,21.7,44.3,34.0,35.09,10.06,3.08,0,0.0,0.0,0.0,2.0,0.0,1.2,0.0,0.0
2025-12-01,1960,103.6,270.6,52.8,32.2,49.8,21.6,366,3282,1073,67.2,92.8,8,31,33,284,-14,94.1,1039,921,11,71.0,6.0,19.1,3.8,19.8,21.3,55.7,23.0,17.91,4.94,1.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,2042,105.5,271.4,68.4,47.5,65.6,20.8,641,3263,1335,53.7,92.7,10,29,77,379,-107,92.1,344,1698,17,80.9,7.7,11.5,0.0,22.0,20.1,51.7,28.2,27.42,10.21,0.18,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-12-03,1953,114.2,349.4,81.9,94.3,13.9,3.0,594,4749,1296,62.8,95.5,12,29,61,344,5,95.5,262,1691,19,93.1,6.9,0.0,0.0,10.5,23.1,70.6,6.3,4.12,4.43,0.11,0,0.0,2.0,0.0,0.0,0.0,0.0,1.33,1.0
