date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2026-01-16,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,75,374,-289,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-17,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,160,556,-471,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-18,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,103,434,-349,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-19,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,83,391,-115,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-01-20,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,96,419,-143,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-01-21,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,75,374,-289,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-22,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,100,428,-342,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-23,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,76,376,-291,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-24,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,39,297,-212,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-25,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,142,518,-432,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-26,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,77,379,-102,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-01-27,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,72,368,-91,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-01-28,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,92,411,-325,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-29,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,79,383,-297,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-30,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,21,259,-173,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-01-31,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,40,299,-214,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-01,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,143,520,-434,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-02,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,144,522,-245,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-03,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,76,376,-100,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-04,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,71,366,-280,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-05,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,27,272,-186,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-06,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,73,370,-285,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-07,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,138,509,-424,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-08,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,120,471,-385,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-09,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,98,423,-147,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-10,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,80,385,-108,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-11,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,85,396,-310,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-12,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,80,385,-299,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-13,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,81,387,-302,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-14,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,126,483,-398,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-15,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,258,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-16,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,77,379,-102,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-17,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,311,713,-436,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-18,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,124,479,-394,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-19,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,118,466,-381,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-20,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,136,505,-419,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-21,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,268,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-22,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,199,639,-554,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-23,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,113,456,-179,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-24,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,82,389,-113,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-25,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,97,421,-336,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-26,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,108,445,-359,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-27,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,182,603,-518,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-28,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,362,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-01,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,137,507,-421,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-02,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,92,411,-134,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-03,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,121,473,-196,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-04,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,85,396,-310,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-05,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,143,520,-434,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-06,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,153,541,-456,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-07,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,161,558,-473,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-08,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,236,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-09,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,97,421,-145,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-10,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,123,477,-200,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-11,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,99,426,-340,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-12,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,119,468,-383,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-13,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,172,582,-496,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-14,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,130,492,-406,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-15,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,238,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-16,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,76,376,-100,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-17,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,184,607,-331,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-18,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,93,413,-327,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-19,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,74,372,-287,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-20,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,121,473,-387,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-21,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,43,306,-220,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-22,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,235,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-23,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,50,321,-44,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-24,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,84,394,-117,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-25,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,101,430,-344,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-26,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,168,573,-488,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-27,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,163,562,-477,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-28,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,262,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-29,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,165,567,-481,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-30,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,221,687,-410,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-31,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,99,426,-149,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-01,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,188,616,-530,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-02,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,91,408,-323,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-03,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,406,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-04,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,160,556,-471,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-05,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,399,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-06,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,102,432,-156,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-07,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,113,456,-179,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-08,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,117,464,-379,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-09,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,111,451,-366,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-10,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,218,680,-595,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-11,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,127,485,-400,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-12,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,452,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-13,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,116,462,-185,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-14,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,117,464,-188,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-15,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,225,695,-610,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-16,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,100,428,-342,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-17,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,199,639,-554,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-18,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,469,713,-627,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-19,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,111,451,-366,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-20,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,270,713,-436,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-21,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,98,423,-147,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-22,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,230,706,-620,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-23,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,166,569,-483,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-24,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,150,535,-449,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-25,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,194,629,-543,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-26,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,169,575,-490,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-27,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,249,713,-436,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-28,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,11,98,423,-147,71.9,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-29,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,144,522,-436,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-30,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,11,86,398,-312,65.1,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-01,1412,81.0,167.6,47.4,27.5,46.5,15.1,252,3111,3986,69.7,81.9,5,15,519,713,-545,76.6,1412,0,8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-05-02,842,41.1,136.8,46.1,30.8,18.9,7.3,384,2760,484,45.8,74.0,8,17,157,550,-413,76.4,292,550,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-03,1250,103.6,159.8,38.2,37.1,25.7,9.1,467,3480,1099,30.2,85.9,9,19,604,713,-553,81.1,700,550,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-04,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,19,127,485,-209,82.6,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-05,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,19,95,417,-141,82.6,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-06,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,19,101,430,-344,75.8,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-07,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,19,155,545,-460,75.8,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-08,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,18,257,713,-627,74.4,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-09,1366,93.6,157.4,36.4,36.4,43.6,16.1,457,3361,1073,36.8,87.5,9,17,392,713,-555,78.8,816,550,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-10,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,16,184,607,-522,71.8,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-11,1183,72.9,185.1,46.2,26.4,21.1,8.2,398,2559,212,22.6,72.7,7,19,103,434,-249,80.9,634,550,11,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
2026-05-12,1292,60.1,197.1,46.8,32.4,32.5,12.7,432,3339,850,53.3,84.1,9,16,191,622,-425,71.6,742,550,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-13,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,22,412,713,-436,86.6,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-14,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,22,86,398,-121,86.6,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-15,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,22,124,479,-394,79.8,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-16,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,18,159,554,-468,74.4,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-17,493,19.1,61.6,10.4,7.3,18.4,7.0,66,618,1264,29.9,24.3,4,21,402,713,-651,88.0,493,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18,1739,91.1,229.9,49.7,60.1,59.7,15.8,689,4168,1720,78.6,95.0,10,20,97,421,-191,83.6,450,1289,13,0.67,0.0,3.0,1.0,1.25,1.0,0.0,0.0
2026-05-19,2030,87.3,364.7,62.3,75.4,29.8,9.4,625,4735,1629,55.1,90.6,13,18,228,701,-337,81.4,843,1187,17,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-05-20,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,18,230,706,-429,81.3,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-21,817,43.3,116.2,31.5,28.5,20.9,6.8,237,2882,1538,62.2,69.3,6,22,108,445,-329,89.3,817,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-05-22,1066,49.4,173.2,39.8,25.1,24.1,11.2,363,2369,194,23.4,73.4,7,23,211,665,-492,85.7,516,550,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-23,1136,25.2,180.6,68.8,7.0,34.7,17.4,66,504,441,18.7,25.5,3,25,102,432,-251,76.2,1136,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-24,2402,130.1,341.1,44.2,38.8,59.6,20.8,575,4379,1418,59.4,89.2,10,25,650,713,-372,85.8,1852,550,14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-25,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,23,21,259,18,85.8,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-26,1927,97.9,276.5,52.0,76.2,54.5,15.8,641,4444,1126,70.3,91.9,11,22,164,565,-288,84.5,0,1927,15,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-27,1254,61.1,154.2,34.8,23.7,48.7,24.7,346,1960,1444,36.9,85.1,7,22,114,458,-303,74.4,704,550,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-28,550,26.6,85.5,27.3,18.9,15.6,6.7,271,1351,109,9.4,48.6,4,18,145,524,-439,72.3,0,550,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-29,1292,61.4,198.3,38.7,33.0,31.5,14.9,419,2098,833,46.4,80.1,6,19,412,713,-515,79.1,742,550,10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-30,1556,69.8,200.3,41.8,32.9,58.6,21.8,421,2834,1586,51.4,79.7,7,19,130,492,-292,72.6,1007,550,10,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
