date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w
2020-03-26,Evening VirtualRide,VirtualRide,3934,3936,40306.55,328.0,952,127,107.6,0,0,253,269
2020-03-27,Afternoon VirtualRide,VirtualRide,5436,5435,55075.27,476.0,1368,172,106.8,0,0,263,267
2020-04-02,Afternoon Ride,Ride,4846,4845,20568.1,1259.4492,1166,141,102.4,,,253,256
2020-04-03,Afternoon Run,Run,1823,2050,5004.6,186.0,468,43,91.62311,158,183,,
2020-04-04,Afternoon VirtualRide,VirtualRide,5666,5672,52958.21,582.0,1348,173,104.8,0,0,249,262
2020-04-05,Afternoon Run,Run,1724,1728,5006.43,227.0,430,39,90.16488,156,182,,
2020-04-05,Afternoon Run,Run,1821,1840,5002.89,164.0,494,55,103.76281,169,184,,
2020-04-06,Afternoon VirtualRide,VirtualRide,4759,4803,41123.04,678.0,1027,138,102.0,0,0,226,255
2020-04-09,Afternoon VirtualRide,VirtualRide,3742,3741,37626.03,315.0,885,116,105.6,0,0,248,264
2020-04-10,Evening VirtualRide,VirtualRide,3880,3882,41258.58,333.0,1043,143,115.2,0,0,281,288
2020-04-11,Lunch VirtualRide,VirtualRide,8207,8206,74056.49,1365.0,2076,266,108.0,0,0,265,270
2020-04-12,Afternoon VirtualRide,VirtualRide,3561,3630,16363.89,940.0,885,115,107.6,0,0,257,269
2020-04-14,Morning VirtualRide,VirtualRide,3612,3663,33623.84,262.0,783,101,100.4,0,0,227,251
2020-04-15,Afternoon Run,Run,1655,1764,5008.92,238.0,406,40,93.25048,156,184,,
2020-04-16,Afternoon VirtualRide,VirtualRide,3618,3621,30447.05,581.0,887,111,105.2,0,0,255,263
2020-04-17,Afternoon VirtualRide,VirtualRide,3605,3604,31048.13,531.0,835,105,102.4,0,0,243,256
2020-04-19,Morning VirtualRide,VirtualRide,5420,5419,31275.57,1059.0,1016,130,92.8,0,0,196,232
2020-04-21,Morning VirtualRide,VirtualRide,4801,4800,41415.63,510.0,989,106,89.2,0,0,216,223
2020-04-22,Afternoon Run,Run,1593,2414,5005.15,177.0,340,14,45.70215,122,158,,
2020-04-23,Afternoon VirtualRide,VirtualRide,3551,3552,31370.81,218.0,709,90,95.6,0,0,208,239
2020-04-25,Lunch VirtualRide,VirtualRide,5156,5158,43249.36,662.0,1137,133,96.4,0,0,230,241
2020-04-26,Lunch VirtualRide,VirtualRide,4251,4250,40206.05,328.0,884,96,90.0,0,0,218,225
2020-04-27,Afternoon Run,Run,2570,2649,7511.13,282.0,631,67,96.858475,158,185,,
2020-04-28,Afternoon VirtualRide,VirtualRide,3621,3624,30561.35,334.0,719,84,91.6,0,0,207,229
2020-04-29,Evening VirtualRide,VirtualRide,3644,3643,32019.39,536.0,810,104,101.2,0,0,233,253
2020-05-02,Morning VirtualRide,VirtualRide,3867,3908,17288.13,1009.0,947,123,106.8,0,0,256,267
2020-05-03,Morning Run,Run,1851,1852,5007.67,239.0,457,46,94.58602,158,185,,
2020-05-04,Afternoon Ride,Ride,6647,8271,42201.64,1083.0,1490,168,95.05949,158,185,,
2020-05-05,Afternoon Ride,Ride,7311,7599,49638.55,1096.0,1312,115,75.20978,142,179,,
2020-05-06,Afternoon Run,Run,3226,3249,10007.28,304.0,798,79,93.57434,159,176,,
2020-05-07,Afternoon Ride,Ride,4393,6667,24998.34,774.0,974,77,79.0142,145,173,,
2020-05-08,Afternoon Ride,Ride,2669,3064,23497.62,85.0,426,24,56.42245,122,153,,
2020-05-09,Lunch Ride,Ride,3457,10604,23599.6,446.0,690,46,68.7363,136,167,,
2020-05-10,Morning Ride,Ride,8822,9159,59711.7,1373.0,1792,179,85.41293,150,185,,
2020-05-12,Morning Run,Run,2873,3002,8520.19,294.0,664,63,88.57221,152,179,,
2020-05-14,Morning Run,Run,2827,2926,8622.82,298.0,720,81,101.22233,164,185,,
2020-05-14,DEFAULT,Ride,8594,8601,48956.57,596.0,1389,100,64.69966,132,166,,
2020-05-15,Afternoon Run,Run,4689,5016,7967.89,644.0,777,82,79.27712,141,185,,
2020-05-16,Afternoon Hike,Hike,6183,7276,7957.74,379.0,707,41,45.055325,111,157,,
2020-05-17,Morning Ride,Ride,8580,9431,47710.1,1268.0,1712,167,83.05215,149,184,,
2020-05-18,DEFAULT,Ride,8411,8708,49043.99,588.0,1186,88,61.353554,128,162,,
2020-05-18,Afternoon Run,Run,3176,3295,10113.89,304.0,752,85,97.68126,162,182,,
2020-05-19,Night Workout,Workout,2092,2092,,0.0,89,2,18.556208,75,115,,
2020-05-20,DEFAULT,Ride,8582,8654,48986.48,582.0,1490,110,67.904976,134,175,,
2020-05-20,Afternoon Ride,Ride,9255,15214,62890.03,1038.0,1792,162,78.96053,144,184,,
2020-05-21,Evening Run,Run,3519,4491,10444.32,455.0,712,67,82.43956,150,177,,
2020-05-22,Afternoon Ride,Ride,7896,8405,47605.53,1305.0,1612,136,78.550186,144,177,,
2020-05-23,Morning Hike,Hike,7411,8322,11008.58,693.0,881,69,55.53541,120,169,,
2020-05-24,Lunch Ride,Ride,11113,12321,88781.71,1326.0,2405,216,83.3015,149,174,,
2020-05-26,DEFAULT,Ride,12133,12185,58683.8,1432.0,2681,180,73.04471,141,167,,
2020-05-26,Evening Run,Run,4172,4514,14010.94,326.0,923,100,91.93851,159,178,,
2020-05-27,Afternoon Ride,Ride,6983,7801,43754.87,990.0,1154,99,71.03027,133,184,,
2020-05-28,DEFAULT,Ride,7202,7327,33766.32,792.0,1445,96,69.195595,136,167,,
2020-05-28,Evening Run,Run,2852,4943,8230.29,453.0,497,37,67.60944,129,182,,
2020-05-29,Afternoon Ride,Ride,8521,10764,55780.05,1242.0,1225,93,62.481342,127,179,,
2020-05-30,Afternoon Run,Run,1454,1456,1960.48,492.0,216,9,47.189026,113,138,,
2020-05-30,Afternoon Run,Run,3194,3572,6294.93,370.0,578,52,75.21501,144,180,,
2020-06-01,Morning Ride,Ride,20700,28768,133463.66,2909.0,3856,313,73.44189,136,182,,
2020-06-03,DEFAULT,Ride,9887,12474,51328.48,935.0,2430,136,70.2778,137,170,,
2020-06-03,Night Workout,Workout,360,487,,0.0,12,0,,69,92,,
2020-06-05,DEFAULT,Ride,8234,8290,48969.75,602.0,1800,84,60.60179,126,166,,
2020-06-06,Lunch Run,Run,7033,11043,22351.87,665.0,1706,196,99.99291,167,185,,
2020-06-08,Afternoon Swim,Swim,2395,2536,1750.0,,367,45,79.9408,,,,
2020-06-09,Evening Run,Run,3821,3993,13007.89,294.0,886,101,97.447174,163,180,,
2020-06-11,Evening Swim,Swim,2700,2713,1950.0,,407,49,80.65002,,,,
2020-06-12,DEFAULT,Ride,7725,7800,45572.79,510.0,1845,97,67.20339,134,181,,
2020-06-15,DEFAULT,Ride,9421,9504,48232.65,1085.0,2151,104,63.013718,130,162,,
2020-06-15,Afternoon Run,Run,2962,3028,9398.43,306.0,637,55,81.74605,149,169,,
2020-06-16,Evening Run,Run,3248,3517,11008.88,243.0,793,88,98.21798,164,183,,
2020-06-17,Afternoon Ride,Ride,6795,7019,44971.32,857.0,1058,77,63.488796,133,163,,
2020-06-19,Afternoon Swim,Swim,2195,2378,1750.0,,387,53,89.59311,,,,
2020-06-20,Morning Hike,Hike,12248,24359,14960.19,1653.0,2104,179,69.93362,131,185,,
2020-06-21,Morning Ride,Ride,14214,15059,98506.9,1813.0,2715,257,80.39653,145,176,,
2020-06-22,DEFAULT,Ride,23924,27553,152464.72,729.0,5847,318,69.13003,137,173,,
2020-06-22,Lunch Ride,Ride,4082,4848,19610.8,734.0,658,42,60.579723,122,157,,
2020-06-23,DEFAULT,Ride,8772,8897,49224.61,585.0,2011,97,63.0688,130,161,,
2020-06-24,Afternoon Run,Run,4012,4541,13041.92,349.0,981,113,99.63329,165,183,,
2020-06-25,DEFAULT,Ride,7972,9562,40536.85,817.0,1823,90,63.611786,130,158,,
2020-06-25,Evening Swim,Swim,2599,2608,1975.0,,427,55,87.14893,,,,
2020-06-26,Afternoon Ride,Ride,7463,9588,47769.94,1028.0,1234,102,69.73934,130,182,,
2020-06-26,Night Ride,Ride,1604,1850,5038.73,384.0,351,24,73.16529,141,172,,
2020-06-27,Afternoon Run,Run,6292,7029,19354.94,726.0,1397,141,89.818634,157,176,,
2020-06-28,Morning Hike,Hike,14187,19867,14205.76,1520.0,1879,112,49.922676,117,168,,
2020-06-28,Hike / 6.5 (The Comeback),Run,4419,4731,5107.015,133.0,,,,,,,
2020-06-29,Di mezzo,Ride,4922,4923,33787.95,801.3001,,,,,,,
2020-07-01,Afternoon Swim,Swim,2869,3047,2050.0,,422,50,76.87255,,,,
2020-07-02,Evening Run,Run,3991,4078,12865.28,302.0,978,94,91.95527,156,176,,
2020-07-04,Morning Ride,Ride,5615,7680,32245.82,833.0,887,60,61.477863,125,170,,
2020-07-05,Morning Run,Run,8868,13669,8533.22,832.0,1052,53,42.54901,109,164,,
2020-07-05,Afternoon Ride,Ride,8773,8864,60102.1,1357.0,1791,180,85.93868,150,181,,
2020-07-06,DEFAULT,Ride,10536,10932,56880.74,1018.0,2590,149,71.29794,137,170,,
2020-07-07,Evening Run,Run,3126,4013,12008.11,115.0,802,98,105.69592,156,185,,
2020-07-08,Evening Ride,Ride,7977,9190,52753.93,672.0,1175,86,61.839394,129,183,,
2020-07-09,Bici,Ride,7619,7710,44343.7,488.0,1671,75,59.498363,126,162,,
2020-07-09,Evening Run,Run,4853,5033,16013.73,305.0,1232,131,98.28517,165,182,,
2020-07-10,Afternoon Ride,Ride,5015,5746,26570.19,763.0,732,43,55.48105,121,152,,
2020-07-12,Morning Run,Run,6133,7414,13330.63,988.0,1397,164,98.05934,164,185,,
2020-07-12,Afternoon Ride,Ride,6720,7415,38479.83,1354.0,1362,117,78.99952,143,172,,
2020-07-13,Bici,Ride,7752,9000,38581.29,814.0,,,,,,,
2020-07-14,Evening Run,Run,2491,2587,9016.43,164.0,578,61,93.331825,158,179,,
2020-07-15,Bici,Ride,8445,8459,50065.03,605.0,1882,88,61.20103,128,172,,
2020-07-15,Evening Ride,Ride,6683,12146,44303.69,805.0,1042,81,64.81608,124,185,,
2020-07-16,Bici,Ride,7524,7525,44725.95,501.0,1623,71,58.284897,125,154,,
2020-07-16,Afternoon Ride,Ride,6276,6693,43459.49,757.0,1121,94,73.11615,140,171,,
2020-07-16,Evening Run,Run,1578,1581,6007.27,39.0,389,42,97.85541,162,180,,
2020-07-17,Lunch Swim,Swim,2260,2270,1750.0,,378,50,89.067444,,,,
2020-07-18,Morning Run,Run,3680,4710,8005.54,692.0,821,92,94.534966,158,185,,
2020-07-19,Morning Ride,Ride,16356,19850,101236.79,2066.0,2595,192,64.807686,129,174,,
2020-07-20,ALTRO,Ride,16275,18572,117571.77,185.0,,155,58.412407,126,152,,
2020-07-21,Afternoon Ride,Ride,10401,13116,71807.46,1395.0,1729,162,74.371414,135,185,,
2020-07-22,Bici,Ride,7621,10766,35718.73,818.0,,,,,,,
2020-07-22,Evening Run,Run,4056,4120,13011.24,243.0,908,89,88.605965,156,176,,
2020-07-23,Evening Run,Run,5515,6394,14410.32,700.0,1112,110,84.5383,151,176,,
2020-07-26,Morning Ride,Ride,18274,19610,122562.43,2390.0,3180,280,74.08577,140,182,,
2020-07-28,Lunch Swim,Swim,2070,2238,1500.0,,315,38,78.20059,,,,
2020-07-28,Bici,Ride,8508,8608,50078.08,603.0,1984,99,64.70727,132,167,,
2020-07-29,Bici,Ride,6511,7320,36098.3,436.0,1487,71,62.635883,130,158,,
2020-07-29,Afternoon Ride,Ride,12494,13159,97785.04,1529.0,2466,238,82.57031,150,185,,
2020-07-30,Lunch Swim,Swim,1778,2764,1500.0,,319,51,81.51657,,,,
2020-07-30,Bici,Ride,8265,8405,45741.18,577.0,1926,97,64.921844,132,167,,
2020-07-31,Morning Run,Run,2686,2796,9719.3,55.0,640,63,91.89006,159,182,,
2020-07-31,Bici,Ride,7649,7797,35269.65,805.0,1830,97,67.567024,134,168,,
2020-08-01,Morning Run,Run,5924,5933,18004.94,612.0,1333,139,91.85329,159,177,,
2020-08-01,Afternoon OpenWaterSwim,OpenWaterSwim,39,62,22.57,,4,0,,,,,
2020-08-02,Morning Run,Run,8496,10251,11959.8,1024.0,1203,74,53.82882,121,158,,
2020-08-03,Evening Swim,Swim,2529,3173,2125.0,,495,72,90.396355,,,,
2020-08-04,Afternoon Ride,Ride,10618,12454,70782.91,1670.0,1816,152,71.5592,135,180,,
2020-08-05,Afternoon Ride,Ride,5118,5120,27121.8,1007.0,625,34,48.903572,115,155,,
2020-08-06,Morning Run,Run,2780,2847,8502.42,277.0,623,60,87.67458,156,181,,
2020-08-08,Lunch Ride,Ride,9299,18204,61126.2,1633.0,1706,148,75.1111,139,182,,
2020-08-09,Morning Ride,Ride,8965,16801,48852.48,1920.0,1604,138,73.88329,132,179,,
2020-08-10,Lunch Hike,Hike,7581,14285,10000.52,797.0,886,52,44.986485,106,178,,
2020-08-11,Morning Ride,Ride,6100,6999,44944.83,383.0,617,29,40.97556,103,139,,
2020-08-11,Bici,Ride,8491,8619,47498.7,588.0,1955,98,64.45919,131,173,,
2020-08-12,Bici,Ride,8167,8216,46676.05,572.0,1876,92,63.6621,130,166,,
2020-08-12,Afternoon Swim,Swim,3176,3569,2525.0,,571,77,88.142265,,,,
2020-08-13,Morning Run,Run,4307,4647,15003.86,194.0,996,108,94.73684,160,180,,
2020-08-13,Afternoon Ride,Ride,6041,7245,32454.6,716.0,686,40,48.169857,114,160,,
2020-08-14,Morning Ride,Ride,6770,7038,35669.25,1171.0,1120,94,70.219574,135,181,,
2020-08-16,Morning Ride,Ride,11690,11954,84954.07,901.0,1467,90,52.437813,119,155,,
2020-08-17,Afternoon Swim,Swim,2052,2511,1775.0,,417,64,95.80857,,,,
2020-08-17,Afternoon Run,Run,3609,5668,10860.49,413.0,728,66,80.56072,146,176,,
2020-08-18,Morning Run,Run,2983,3487,12013.04,159.0,709,76,95.738335,160,185,,
2020-08-18,Bici,Ride,7581,7653,37615.4,810.0,1847,106,70.9154,136,173,,
2020-08-19,Morning Ride,Ride,15843,19256,103131.0,2029.0,2543,212,68.58252,134,182,,
2020-08-19,Bici,Ride,12704,12898,59038.85,1412.0,3045,159,67.06359,134,162,,
2020-08-21,Morning Ride,Ride,31028,44624,202391.0,3781.0,5090,398,67.4217,132,177,,
2020-08-21,Bici,Ride,8111,8203,46293.22,568.0,1837,91,63.501938,129,177,,
2020-08-22,Morning Hike,Hike,6370,11145,9410.47,451.0,715,37,44.0582,108,144,,
2020-08-23,Morning Run,Run,4342,4471,14318.81,359.0,985,87,84.80409,152,174,,
2020-08-24,Lunch Ride,Ride,11143,12398,72430.86,1219.0,1325,73,48.381664,112,153,,
2020-08-25,Morning Ride,Ride,23784,25666,171722.06,3120.0,4093,391,76.78994,143,185,,
2020-08-25,Bici,Ride,8586,9114,48551.84,586.0,1852,84,59.29822,125,173,,
2020-08-26,Afternoon OpenWaterSwim,OpenWaterSwim,637,1975,1003.79,,604,119,224.49945,,,,
2020-08-26,Afternoon Run,Run,1500,1595,5008.02,41.0,321,22,71.76033,141,155,,
2020-08-27,Afternoon Run,Run,3620,3951,12006.68,178.0,854,78,86.96331,154,177,,
2020-08-28,Evening Ride,Ride,2750,3208,18284.34,118.0,272,11,37.52666,101,130,,
2020-08-29,Morning Ride,Ride,14874,16388,93957.89,2438.0,2252,200,69.1026,135,184,,
2020-08-30,Morning OpenWaterSwim,OpenWaterSwim,555,910,405.45,,227,10,,,,,
2020-08-30,Afternoon OpenWaterSwim,OpenWaterSwim,2275,2523,1507.48,,323,32,69.38329,,,,
2020-08-31,Morning Ride,Ride,9242,11474,76002.76,1125.0,1698,161,77.949394,143,180,,
2020-09-01,Morning Run,Run,6064,6077,21204.81,345.0,1580,161,97.66868,165,185,,
2020-09-01,Bici,Ride,7618,7620,46122.11,576.0,1722,85,63.37409,129,162,,
2020-09-01,Afternoon OpenWaterSwim,OpenWaterSwim,524,1091,618.11,,355,41,134.00076,,,,
2020-09-02,Afternoon Hike,Hike,2840,3119,3303.04,17.0,239,7,28.442728,92,133,,
2020-09-03,Bici,Ride,10228,10943,54187.75,998.0,2327,122,65.49413,129,174,,
2020-09-05,Afternoon Run,Run,5556,6938,11151.19,838.0,1268,129,91.065125,156,185,,
2020-09-06,Morning Ride,Ride,19716,25437,132453.23,3069.0,3949,385,83.45133,145,184,,
2020-09-08,Evening Run,Run,3725,4533,13008.12,337.0,892,104,99.80028,159,185,,
2020-09-09,Evening Ride,Ride,6177,6424,43451.67,762.0,1084,86,70.20792,139,178,,
2020-09-10,Evening Run,Run,3104,3141,10014.21,313.0,708,66,87.029396,153,179,,
2020-09-11,Afternoon Ride,Ride,6944,7268,53096.58,1239.0,1650,167,92.621635,158,184,,
2020-09-12,Morning Hike,Hike,6300,9582,8115.28,662.0,806,49,49.43572,115,159,,
2020-09-13,Morning Ride,Ride,12823,17588,84263.25,1918.0,2179,175,69.491486,135,181,,
2020-09-15,Afternoon Ride,Ride,5694,6426,43479.3,755.0,1101,103,80.33871,145,180,,
2020-09-16,Morning Run,Run,3452,3764,12198.39,317.0,818,88,95.234276,162,180,,
2020-09-18,Afternoon Run,Run,3551,3658,13095.16,188.0,880,95,97.5357,164,182,,
2020-09-19,Afternoon Hike,Hike,6000,6530,12088.33,753.0,938,81,69.01557,135,174,,
2020-09-20,Morning Ride,Ride,8827,9943,57468.89,1186.0,1396,101,63.681396,131,167,,
2020-09-21,Lunch Swim,Swim,2367,2674,2000.0,,475,69,96.39984,,,,
2020-09-22,Afternoon Run,Run,2323,2973,9015.17,191.0,552,59,94.58819,152,185,,
2020-09-23,Afternoon Ride,Ride,5976,6345,43448.69,732.0,1103,95,75.229256,143,176,,
2020-09-25,Afternoon Run,Run,2270,2714,9015.73,233.0,505,49,86.52899,153,184,,
2020-09-26,Chilling Saturday,Run,4779,5701,8787.384,725.0,,,,,,,
2020-09-27,Morning OpenWaterSwim,OpenWaterSwim,2317,2977,,0.0,0,0,,70,70,,
2020-09-27,Transition,Transition,16,57,29.77,0.0,0,0,,77,86,,
2020-09-27,Morning Ride,Ride,8600,9098,90035.49,517.0,1768,162,81.035965,150,173,,
2020-09-27,Transition,Transition,61,170,14.52,0.0,0,1,,137,147,,
2020-09-27,Lunch Run,Run,5757,5972,21115.32,302.0,1343,154,97.82725,165,178,,
2020-09-29,Afternoon Run,Run,3726,4698,13010.78,347.0,815,66,79.58839,147,174,,
2020-09-30,Evening Run,Run,2969,3204,10272.78,289.0,656,58,83.12239,151,181,,
2020-10-03,Lunch Run,Run,4284,5042,10254.36,753.0,1130,122,100.05697,165,185,,
2020-10-04,Lunch Ride,Ride,7486,8161,53419.75,1284.0,1537,144,83.01677,148,182,,
2020-10-06,Evening Ride,Ride,3603,3602,29165.1,89.395226,887,126,112.0,,,258,280
2020-10-07,Lunch Swim,Swim,2401,2681,2000.0,,477,67,94.86833,,,,
2020-10-08,Afternoon Run,Run,3444,3705,13008.86,370.0,748,68,83.572174,151,183,,
2020-10-11,Morning Run,Run,3673,4926,7899.61,744.0,1022,103,99.83858,171,185,,
2020-10-13,Afternoon Run,Run,3677,3955,13009.85,417.0,919,90,92.49641,159,179,,
2020-10-14,Lunch Swim,Swim,2332,2609,2000.0,,476,71,98.99805,,,,
2020-10-14,Evening VirtualRide,VirtualRide,3494,3597,36441.38,,772,86,94.0,153,182,215,235
2020-10-15,Afternoon Run,Run,3399,3706,12168.82,283.0,863,85,94.151085,161,185,,
2020-10-17,Morning Ride,Ride,12135,12880,101254.6,1189.0,2329,199,76.77155,143,177,,
2020-10-18,Morning Run,Run,5720,6385,8685.64,708.0,658,24,38.084045,101,152,,
2020-10-20,Afternoon Run,Run,3520,3599,12513.01,270.0,869,79,88.931366,157,184,,
2020-10-21,Lunch Swim,Swim,2414,2681,2000.0,,470,66,94.15769,,,,
2020-10-22,Morning Ride,Ride,9223,23628,46513.47,1992.0,1843,150,76.0408,137,181,,
2020-10-24,Morning Run,Run,5635,6184,18423.52,693.0,1558,158,100.03518,171,185,,
2020-10-25,Morning Ride,Ride,16091,16720,114980.05,2081.0,3053,303,82.15584,149,178,,
2020-10-27,Evening VirtualRide,VirtualRide,3812,3814,32782.72,691.0,950,127,109.6,0,0,261,274
2020-10-28,Afternoon Run,Run,3686,3762,13009.56,308.0,858,78,87.0454,155,179,,
2020-10-29,Evening VirtualRide,VirtualRide,3486,3485,30299.36,682.0,904,126,114.0,0,0,272,285
2020-10-31,Morning Run,Run,3259,3498,11449.97,324.0,906,94,100.883316,166,185,,
2020-11-01,Morning Ride,Ride,11901,13130,97325.61,1124.0,1970,161,69.65218,138,180,,
2020-11-02,Morning Run,Run,3297,3904,11504.03,279.0,792,67,83.3247,152,174,,
2020-11-03,Afternoon VirtualRide,VirtualRide,4009,4008,40049.84,328.0,942,120,103.6,0,0,246,259
2020-11-04,Afternoon Run,Run,3629,4054,13010.99,321.0,834,64,79.13641,147,172,,
2020-11-05,Lunch Ride,Ride,5881,6074,43547.61,778.0,1257,114,82.79404,148,180,,
2020-11-06,Lunch Hike,Hike,4039,4332,6061.03,391.0,647,38,57.3038,122,165,,
2020-11-07,Morning Ride,Ride,14699,16640,79927.33,2986.0,2590,236,75.99778,140,179,,
2020-11-08,Morning Hike,Hike,6687,7405,11266.99,701.0,892,65,58.98336,117,179,,
2020-11-09,Afternoon Run,Run,3439,3771,12316.58,292.0,807,63,80.349365,149,176,,
2020-11-10,Afternoon VirtualRide,VirtualRide,3610,3612,28877.03,515.0,721,92,96.0,0,0,209,240
2020-11-11,Lunch Run,Run,3558,3593,14007.17,115.0,976,89,94.44481,162,181,,
2020-11-12,Afternoon VirtualRide,VirtualRide,4590,4589,41162.68,505.0,1011,118,96.0,0,0,231,240
2020-11-14,Morning Run,Run,5270,5464,18742.33,364.0,1427,141,97.50589,164,185,,
2020-11-15,Morning Ride,Ride,8494,10703,44727.12,1867.0,1334,99,64.401566,128,177,,
2020-11-16,Evening VirtualRide,VirtualRide,3347,3349,33399.74,150.0,716,93,100.0,0,0,224,250
2020-11-17,Afternoon Run,Run,2881,3196,10240.21,229.0,647,50,77.47258,146,181,,
2020-11-18,Afternoon VirtualRide,VirtualRide,3603,3602,31007.07,279.0,772,85,92.4,0,0,224,231
2020-11-19,Afternoon Run,Run,3365,3737,13721.34,128.0,859,70,86.384285,153,182,,
2020-11-21,Morning Hike,Hike,8358,9763,11181.53,1049.0,1046,58,49.580296,108,168,,
2020-11-22,Morning Run,Run,6041,6836,12680.53,960.0,1136,76,67.08204,134,172,,
2020-11-22,Afternoon Run,Run,6280,7550,16650.17,689.0,1350,96,73.98345,140,170,,
2020-11-24,Lunch Ride,Ride,4308,4501,27458.59,684.0,638,43,59.456318,127,180,,
2020-11-25,Lunch Run,Run,3927,4001,14311.34,234.0,1018,81,85.413536,154,171,,
2020-11-27,Lunch Run,Run,1603,1733,5526.25,247.0,425,32,83.70961,152,171,,
2020-11-29,Morning Run,Run,12832,12833,42218.35,469.0,3152,290,90.19928,159,177,,
2020-12-01,Afternoon VirtualRide,VirtualRide,4897,4896,29877.44,1168.0,1230,177,114.0,0,0,263,285
2020-12-02,Afternoon Run,Run,3293,3464,11272.92,279.0,738,54,76.31413,145,168,,
2020-12-03,Afternoon VirtualRide,VirtualRide,3614,3613,30902.49,279.0,832,119,108.8,0,0,241,272
2020-12-05,Morning NordicSki,NordicSki,4354,5471,4970.98,525.0,430,20,40.50265,94,162,,
2020-12-07,Lunch NordicSki,NordicSki,5828,6658,8008.73,538.0,828,65,63.213146,123,176,,
2020-12-08,Morning NordicSki,NordicSki,13090,16942,13836.11,1325.0,1522,83,47.434166,109,167,,
2020-12-08,Afternoon Run,Run,3386,3503,10038.15,360.0,871,69,85.11224,155,169,,
2020-12-09,Afternoon Run,Run,3013,3164,10131.92,76.0,766,65,87.533325,155,177,,
2020-12-10,Afternoon Run,Run,4732,4783,15692.32,303.0,1123,99,86.657265,153,184,,
2020-12-11,Afternoon Run,Run,3587,3921,11547.64,344.0,757,56,74.513016,143,166,,
2020-12-12,Morning Run,Run,7255,7315,22006.46,807.0,1513,134,81.486534,149,169,,
2020-12-12,Afternoon NordicSki,NordicSki,7927,9881,9243.23,981.0,1161,79,59.34996,126,159,,
2020-12-13,Morning Hike,Hike,3792,9642,4255.77,516.0,588,24,38.953648,101,164,,
2020-12-14,Morning Run,Run,3980,4098,13526.26,554.0,970,89,89.54339,158,179,,
2020-12-15,Lunch Run,Run,4298,4329,14250.04,431.0,1062,95,88.89338,158,179,,
2020-12-15,Evening Run,Run,2675,2692,9009.24,194.0,735,73,98.840866,164,185,,
2020-12-16,Lunch Run,Run,3354,3392,12101.75,162.0,860,68,85.39452,154,166,,
2020-12-17,Morning Run,Run,4783,6114,10975.09,648.0,1223,117,92.94207,159,185,,
2020-12-18,Morning Run,Run,3634,3831,12499.42,432.0,982,90,94.17761,161,181,,
2020-12-19,Morning NordicSki,NordicSki,6352,9693,11943.52,1169.0,936,69,62.39725,123,184,,
2020-12-20,Morning Run,Run,4610,4647,14637.58,421.0,1116,97,86.714355,156,179,,
2020-12-21,Evening Run,Run,3921,4010,13010.07,247.0,866,71,80.33004,149,174,,
2020-12-22,Afternoon Run,Run,3100,3433,10762.5,270.0,708,53,78.03851,147,167,,
2020-12-23,Lunch Hike,Hike,1223,1258,1732.98,68.0,91,3,29.311918,85,128,,
2020-12-24,Morning Hike,Hike,60,60,,0.0,1,0,,62,76,,
2020-12-24,Lunch Hike,Hike,5883,6354,13770.86,681.0,1174,98,76.63009,145,175,,
2020-12-25,Morning Run,Run,4313,4401,8013.63,701.0,1100,94,87.717766,156,181,,
2020-12-26,Morning Run,Run,6440,7213,14803.23,274.0,1000,54,54.462166,122,170,,
2020-12-26,Lunch Run,Run,1895,1897,5700.01,265.0,503,45,92.45979,157,181,,
2020-12-27,Morning Hike,Hike,7817,8255,13242.99,943.0,944,61,52.81028,115,161,,
2020-12-28,Lunch NordicSki,NordicSki,4567,4982,7574.46,443.0,750,57,66.96466,127,171,,
2020-12-30,Lunch NordicSki,NordicSki,5170,6513,8924.04,369.0,627,35,48.71223,113,167,,
2020-12-31,Morning Run,Run,2676,2765,9195.45,238.0,728,68,95.16619,161,185,,
2021-01-08,Afternoon Run,Run,3430,3503,12116.33,299.0,822,70,85.40361,154,185,,
2021-01-09,Morning NordicSki,NordicSki,5664,6962,8174.25,1065.0,651,39,49.73941,107,165,,
2021-01-10,Morning NordicSki,NordicSki,14217,21755,12920.9,1712.0,1561,83,44.90357,106,163,,
2021-01-11,Lunch NordicSki,NordicSki,3136,4132,5953.36,666.0,434,26,54.63235,115,160,,
2021-01-12,Afternoon VirtualRide,VirtualRide,3373,3372,30234.12,275.0,798,95,100.8,0,0,248,252
2021-01-13,Afternoon VirtualRide,VirtualRide,3272,3273,21367.14,484.0,614,89,98.8,0,0,196,247
2021-01-14,Lunch Run,Run,3517,3614,13015.19,323.0,900,78,89.13849,158,178,,
2021-01-15,Lunch NordicSki,NordicSki,3457,3952,6560.99,644.0,380,19,44.48139,101,148,,
2021-01-16,Morning NordicSki,NordicSki,12364,15451,14416.42,1604.0,1102,55,39.959656,93,161,,
2021-01-19,Afternoon Run,Run,3529,3747,12616.07,382.0,821,75,86.96565,155,183,,
2021-01-20,Afternoon VirtualRide,VirtualRide,4218,4221,35239.8,808.0,991,126,103.6,0,0,246,259
2021-01-21,Afternoon VirtualRide,VirtualRide,3839,3843,32713.73,260.0,718,81,87.2,0,0,189,218
2021-01-22,Evening VirtualRide,VirtualRide,4109,4108,40120.93,328.0,920,117,101.2,0,0,235,253
